country,country_code,continent,population,indicator,daily_count,date,rate_14_day,source
Albania,ALB,Europe,2862427,confirmed cases,0,1/2/2020,,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,1/3/2020,,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,1/4/2020,,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,1/5/2020,,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,1/6/2020,,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,1/7/2020,,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,1/8/2020,,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,1/9/2020,,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,1/10/2020,,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,1/11/2020,,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,1/12/2020,,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,1/13/2020,,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,1/14/2020,,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,1/15/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,1/16/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,1/17/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,1/18/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,1/19/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,1/20/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,1/21/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,1/22/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,1/23/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,1/24/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,1/25/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,1/26/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,1/27/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,1/28/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,1/29/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,1/30/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,1/31/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,2/1/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,2/2/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,2/3/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,2/4/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,2/5/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,2/6/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,2/7/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,2/8/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,2/9/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,2/10/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,2/11/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,2/12/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,2/13/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,2/14/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,2/15/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,2/16/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,2/17/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,2/18/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,2/19/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,2/20/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,2/21/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,2/22/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,2/23/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,2/24/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,2/25/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,2/26/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,2/27/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,2/28/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,2/29/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,3/1/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,3/2/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,3/3/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,3/4/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,3/5/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,3/6/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,3/7/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,3/8/2020,0,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,2,3/9/2020,0.069870777,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,4,3/10/2020,0.209612332,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,4,3/11/2020,0.349353887,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,1,3/12/2020,0.384289276,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,12,3/13/2020,0.803513941,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,10,3/14/2020,1.152867829,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,5,3/15/2020,1.327544772,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,4,3/16/2020,1.467286327,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,9,3/17/2020,1.781704826,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,4,3/18/2020,1.921446381,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,4,3/19/2020,2.061187936,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,11,3/20/2020,2.445477212,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,0,3/21/2020,2.445477212,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,6,3/22/2020,2.655089545,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,13,3/23/2020,3.039378821,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,11,3/24/2020,3.283926542,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,23,3/25/2020,3.947698928,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,23,3/26/2020,4.716277481,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,28,3/27/2020,5.275243701,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,12,3/28/2020,5.345114478,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,11,3/29/2020,5.554726811,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,15,3/30/2020,5.939016087,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,11,3/31/2020,6.008886864,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,20,4/1/2020,6.567853084,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,16,4/2/2020,6.987077749,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,18,4/3/2020,7.23162547,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,27,4/4/2020,8.174880966,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,29,4/5/2020,8.978394908,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,28,4/6/2020,9.502425739,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,16,4/7/2020,9.677102682,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,6,4/8/2020,9.083201074,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,17,4/9/2020,8.873588741,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,9,4/10/2020,8.209816355,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,7,4/11/2020,8.035139411,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,17,4/12/2020,8.244751744,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,13,4/13/2020,8.174880966,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,21,4/14/2020,8.524234854,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,8,4/15/2020,8.105010189,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,19,4/16/2020,8.209816355,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,24,4/17/2020,8.419428688,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,21,4/18/2020,8.209816355,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,9,4/19/2020,7.51110858,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,14,4/20/2020,7.022013138,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,22,4/21/2020,7.23162547,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,25,4/22/2020,7.895397856,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,25,4/23/2020,8.174880966,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,29,4/24/2020,8.873588741,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,15,4/25/2020,9.153071851,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,34,4/26/2020,9.74697346,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,14,4/27/2020,9.781908849,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,10,4/28/2020,9.397619572,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,14,4/29/2020,9.607231905,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,16,4/30/2020,9.502425739,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,7,5/1/2020,8.90852413,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,9,5/2/2020,8.489299465,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,7,5/3/2020,8.419428688,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,6,5/4/2020,8.139945578,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,8,5/5/2020,7.650850135,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,17,5/6/2020,7.371367025,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,12,5/7/2020,6.917206972,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,10,5/8/2020,6.253434585,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,8,5/9/2020,6.008886864,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,6,5/10/2020,5.030695979,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,12,5/11/2020,4.960825202,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,4,5/12/2020,4.751212869,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,4,5/13/2020,4.401858982,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,4,5/14/2020,3.982634317,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,18,5/15/2020,4.366923593,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,18,5/16/2020,4.681342092,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,17,5/17/2020,5.030695979,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,13,5/18/2020,5.275243701,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,2,5/19/2020,5.065631368,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,1,5/20/2020,4.506665148,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,15,5/21/2020,4.611471314,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,5,5/22/2020,4.436794371,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,12,5/23/2020,4.576535926,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,8,5/24/2020,4.646406703,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,9,5/25/2020,4.541600537,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,6,5/26/2020,4.611471314,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,25,5/27/2020,5.345114478,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,21,5/28/2020,5.939016087,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,26,5/29/2020,6.218499197,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,23,5/30/2020,6.39317614,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,23,5/31/2020,6.602788473,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,15,6/1/2020,6.67265925,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,6,6/2/2020,6.812400805,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,21,6/3/2020,7.51110858,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,20,6/4/2020,7.685785524,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,13,6/5/2020,7.965268634,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,15,6/6/2020,8.0700748,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,20,6/7/2020,8.489299465,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,14,6/8/2020,8.663976409,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,17,6/9/2020,9.048265685,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,36,6/10/2020,9.432554961,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,42,6/11/2020,10.16619812,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,44,6/12/2020,10.79503512,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,31,6/13/2020,11.07451823,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,48,6/14/2020,11.94790295,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,57,6/15/2020,13.41518928,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,69,6/16/2020,15.61611877,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,82,6/17/2020,17.74717748,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,50,6/18/2020,18.79523914,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,66,6/19/2020,20.64681475,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,50,6/20/2020,21.86955335,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,53,6/21/2020,23.02242118,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,36,6/22/2020,23.79099974,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,68,6/23/2020,25.57270456,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,52,6/24/2020,26.13167078,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,67,6/25/2020,27.0050555,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,78,6/26/2020,28.19285872,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,77,6/27/2020,29.7998866,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,61,6/28/2020,30.25404665,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,72,6/29/2020,30.77807748,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,64,6/30/2020,30.60340054,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,69,7/1/2020,30.14924049,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,45,7/2/2020,29.97456354,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,82,7/3/2020,30.53352976,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,90,7/4/2020,31.93094531,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,67,7/5/2020,32.42004076,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,74,7/6/2020,33.74758553,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,71,7/7/2020,33.85239169,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,74,7/8/2020,34.62097025,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,68,7/9/2020,34.65590564,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,82,7/10/2020,34.79564719,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,90,7/11/2020,35.24980724,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,93,7/12/2020,36.36773968,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,83,7/13/2020,36.75202896,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,117,7/14/2020,38.60360456,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,96,7/15/2020,39.54686006,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,85,7/16/2020,40.94427561,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,99,7/17/2020,41.53817722,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,55,7/18/2020,40.31543861,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,102,7/19/2020,41.53817722,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,82,7/20/2020,41.81766033,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,81,7/21/2020,42.16701422,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,119,7/22/2020,43.73910671,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,68,7/23/2020,43.73910671,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,108,7/24/2020,44.64742682,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,104,7/25/2020,45.13652226,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,67,7/26/2020,44.22820215,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,126,7/27/2020,45.73042387,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,117,7/28/2020,45.73042387,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,117,7/29/2020,46.46406703,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,108,7/30/2020,47.26758097,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,92,7/31/2020,47.02303325,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,79,8/1/2020,47.86148258,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,120,8/2/2020,48.49031958,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,123,8/3/2020,49.92267052,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,101,8/4/2020,50.62137829,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,130,8/5/2020,51.00566757,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,139,8/6/2020,53.48608017,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,127,8/7/2020,54.14985256,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,135,8/8/2020,55.23284961,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,124,8/9/2020,57.22416676,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,136,8/10/2020,57.57352065,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,125,8/11/2020,57.85300376,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,140,8/12/2020,58.6565177,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,141,8/13/2020,59.80938553,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,154,8/14/2020,61.97537963,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,146,8/15/2020,64.31605068,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,143,8/16/2020,65.11956462,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,120,8/17/2020,65.01475845,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,119,8/18/2020,65.64359545,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,155,8/19/2020,66.51698017,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,158,8/20/2020,67.18075256,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,155,8/21/2020,68.15894344,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,152,8/22/2020,68.75284505,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,156,8/23/2020,69.87077749,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,152,8/24/2020,70.42974371,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,178,8/25/2020,72.28131931,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,154,8/26/2020,72.77041476,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,168,8/27/2020,73.71367025,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,156,8/28/2020,73.78354103,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,112,8/29/2020,72.59573781,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,84,8/30/2020,70.53454988,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,101,8/31/2020,69.87077749,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,133,9/1/2020,70.35987293,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,93,9/2/2020,68.19387883,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,122,9/3/2020,66.93620484,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,116,9/4/2020,65.57372467,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,123,9/5/2020,64.5605984,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,135,9/6/2020,63.82695524,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,153,9/7/2020,63.86189063,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,151,9/8/2020,62.91863513,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,147,9/9/2020,62.67408741,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,151,9/10/2020,62.0801858,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,156,9/11/2020,62.0801858,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,161,9/12/2020,63.79201985,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,164,9/13/2020,66.58685095,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,168,9/14/2020,68.92752199,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,167,9/15/2020,70.11532521,"Epidemic intelligence, national daily data"
Albania,ALB,Europe,2862427,confirmed cases,152,9/16/2020,72.17651315,"Epidemic intelligence, national daily data"
